               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 130,            0.011548,           0.0071138,          0.00058222,             0.99578,             0.98052,             0.98605,             0.94115,           0.0063426,           0.0035753,          0.00067506,           0.0068073,           0.0068073,           0.0068073
                 131,            0.011684,           0.0069024,          0.00051944,             0.99533,             0.97885,             0.98836,             0.94455,           0.0063782,           0.0035841,           0.0006457,           0.0067825,           0.0067825,           0.0067825
                 132,            0.011471,           0.0070322,          0.00058162,             0.99767,             0.98363,             0.98855,             0.94263,            0.006299,           0.0034792,          0.00038456,           0.0067577,           0.0067577,           0.0067577
                 133,             0.01158,           0.0070765,          0.00049374,             0.99892,             0.98053,               0.989,             0.94655,           0.0062245,           0.0036328,          0.00040339,            0.006733,            0.006733,            0.006733
                 134,            0.011117,           0.0069131,           0.0005485,             0.99814,             0.97831,             0.98882,             0.94256,           0.0062296,           0.0036004,          0.00036525,           0.0067082,           0.0067082,           0.0067082
                 135,            0.011213,           0.0068419,          0.00053752,             0.99668,             0.98272,             0.98691,             0.94729,           0.0061761,           0.0034714,          0.00042132,           0.0066835,           0.0066835,           0.0066835
                 136,            0.011475,            0.007087,          0.00069448,             0.99522,             0.97597,             0.98844,             0.94342,           0.0064105,           0.0035496,          0.00080731,           0.0066587,           0.0066587,           0.0066587
                 137,            0.011094,           0.0067724,          0.00054523,             0.99526,              0.9825,             0.98804,             0.94769,           0.0060724,           0.0034382,          0.00039201,            0.006634,            0.006634,            0.006634
                 138,            0.010841,           0.0067957,            0.000474,             0.99894,             0.98038,             0.98656,             0.94772,           0.0059478,           0.0034499,          0.00038459,           0.0066092,           0.0066092,           0.0066092
                 139,            0.011148,           0.0068095,          0.00064203,             0.99928,             0.98224,             0.98662,             0.95055,           0.0059981,           0.0035942,          0.00038504,           0.0065845,           0.0065845,           0.0065845
                 140,            0.011059,           0.0067916,          0.00049118,             0.99605,             0.98079,             0.98815,             0.94641,           0.0059706,           0.0034232,          0.00059096,           0.0065598,           0.0065598,           0.0065598
                 141,            0.010848,           0.0068571,          0.00043617,             0.99547,             0.98052,              0.9865,             0.94937,            0.005813,           0.0033791,          0.00071134,            0.006535,            0.006535,            0.006535
                 142,            0.011256,           0.0068341,          0.00047895,             0.99588,             0.98344,             0.98683,             0.94921,           0.0060197,           0.0034831,          0.00034416,           0.0065102,           0.0065102,           0.0065102
                 143,            0.010798,           0.0067221,          0.00050191,             0.99724,              0.9801,             0.98671,             0.94717,           0.0059971,           0.0033662,          0.00042533,           0.0064855,           0.0064855,           0.0064855
                 144,            0.010755,            0.006662,          0.00053905,             0.99883,             0.98122,             0.98747,             0.94942,           0.0060203,           0.0033352,          0.00034338,           0.0064608,           0.0064608,           0.0064608
                 145,            0.010756,           0.0065516,          0.00045181,             0.99414,             0.98353,             0.98795,             0.94939,           0.0059901,           0.0034304,          0.00049254,            0.006436,            0.006436,            0.006436
