               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 130,            0.013877,           0.0064103,           0.0012284,             0.96897,             0.96429,             0.98637,             0.90444,           0.0079204,           0.0031384,           0.0011434,            0.005743,            0.005743,            0.005743
                 131,            0.013575,           0.0061613,           0.0010902,             0.96538,             0.96632,             0.98438,             0.90226,           0.0080135,           0.0031779,            0.001247,             0.00571,             0.00571,             0.00571
                 132,            0.013663,           0.0062145,           0.0012856,             0.97018,              0.9598,             0.98467,             0.90236,           0.0080573,           0.0031163,            0.001159,            0.005677,            0.005677,            0.005677
                 133,            0.013578,           0.0062147,           0.0012141,             0.97583,             0.96479,             0.98555,             0.90817,           0.0079597,           0.0031025,           0.0010381,            0.005644,            0.005644,            0.005644
                 134,            0.013673,           0.0061606,           0.0011575,             0.97355,             0.95637,             0.98458,             0.90175,           0.0079497,           0.0031319,           0.0012516,            0.005611,            0.005611,            0.005611
                 135,            0.013715,           0.0062014,           0.0010523,             0.97999,             0.96032,             0.98446,             0.89939,           0.0080215,           0.0031076,           0.0010539,            0.005578,            0.005578,            0.005578
                 136,            0.013527,           0.0061886,           0.0011294,             0.96695,             0.96087,             0.98538,             0.90191,           0.0080131,           0.0031101,           0.0012864,            0.005545,            0.005545,            0.005545
                 137,            0.013129,           0.0060939,            0.001075,             0.97064,             0.96033,             0.98618,             0.90573,           0.0079182,           0.0030541,           0.0011341,            0.005512,            0.005512,            0.005512
                 138,              0.0134,           0.0061395,           0.0011346,              0.9688,             0.95351,             0.98694,              0.9031,           0.0078157,            0.003058,           0.0013042,            0.005479,            0.005479,            0.005479
                 139,             0.01341,           0.0061937,           0.0011344,             0.98103,             0.94323,             0.98179,             0.90365,            0.007752,           0.0030485,           0.0013778,            0.005446,            0.005446,            0.005446
